id,name,artist,artist_followers,artist_genres,album,release_date,album_total_tracks,duration,explicit,popularity
3ckraK42KnTt0Mk0b8pmA2,Đâu Cần Một Bài Ca Tình Yêu,Tiên Tiên,392924,"['v-pop', 'vietnamese singer-songwriter']",Đâu Cần Một Bài Ca Tình Yêu,2019-09-19,2,196,False,48
4F4tVfk4q95IDwy7pERDwA,NOEL Biết Yêu,Tiên Tiên,392924,"['v-pop', 'vietnamese singer-songwriter']",NOEL Biết Yêu,2022-12-10,1,185,False,47
3Mj39aPp9Ts9utchsXZcjZ,Lo Xa,Tiên Tiên,392924,"['v-pop', 'vietnamese singer-songwriter']",Lo Xa,2020-12-18,1,167,False,46
28L64pcFeZY706DYM9dtmt,Khi ông mặt trời khóc,Tiên Tiên,392924,"['v-pop', 'vietnamese singer-songwriter']",Khi ông mặt trời khóc,2022-09-23,1,233,False,45
08ypyqiix2pzF6RmOfz7Eq,My Everything,Tiên Tiên,392924,"['v-pop', 'vietnamese singer-songwriter']",My Everything,2015-09-19,3,198,False,45
4bCuBkeVRofawnFkGu05fu,Cần Gì Hơn,Tiên Tiên,392924,"['v-pop', 'vietnamese singer-songwriter']",Cần Gì Hơn,2020-03-10,1,207,False,40
3HXc9xqPIT3GzotV1eaVKa,Vì Tôi Còn Sống - 3rd Single 2015,Tiên Tiên,392924,"['v-pop', 'vietnamese singer-songwriter']",Vì Tôi Còn Sống,2015,1,238,False,39
06CMCUqcUkboddQh3qrMd4,Chắc Anh Đang,Tiên Tiên,392924,"['v-pop', 'vietnamese singer-songwriter']",Chắc Anh Đang,2018-09-19,2,191,False,36
2xXhccBCgXADkx05KDi1hp,Bất Bình Thường,WHEE!,4203,"['indie viet', 'v-pop']",Bất Bình Thường,2020-04-01,2,209,False,58
5sh8NLB5FULZqYZoLl1wac,Bất Chấp,WHEE!,4203,"['indie viet', 'v-pop']",Bất Chấp,2020-10-13,1,184,False,52
1UDQtZ20gVnrAw2fo4zc0T,Bất Bình Thường - Lofi,WHEE!,4203,"['indie viet', 'v-pop']",Bất Bình Thường (Lofi),2021-11-01,1,222,False,38
5u7FKaQYIDyawwqnhJ6H3L,Bất Bình Thường - Speed Up,WHEE!,4203,"['indie viet', 'v-pop']",Bất Bình Thường (Speed Up),2022-08-01,1,191,False,31
0W5l4Qd6tuc9695egVusma,Thoáng Qua,WHEE!,4203,"['indie viet', 'v-pop']",Thoáng Qua,2022-05-26,1,194,False,29
2coTtdJ5QXh8HyCRYDkpXz,Anh Chưa Từng,WHEE!,4203,"['indie viet', 'v-pop']",Anh Chưa Từng,2021-04-26,1,249,False,28
22ZVX1nF01xXNJ5NmH9HBb,Bất Bình Thường - Lofi,WHEE!,4203,"['indie viet', 'v-pop']",Bất Bình Thường (Lofi),2021-12-12,1,197,False,22
1h1VqmhBbn9Xy91lSlS737,My Last Goodbye,WHEE!,4203,"['indie viet', 'v-pop']",My Last Goodbye,2020-12-24,1,259,False,22
62I1z2Adou8aQwudMUgu7R,Bất Bình Thường - Slowed,WHEE!,4203,"['indie viet', 'v-pop']",Bất Bình Thường (Slowed),2021-11-16,1,149,False,19
31Ndl9JfyqDLanALLwXDH7,Bất Bình Thường - Retro Mix,WHEE!,4203,"['indie viet', 'v-pop']",Bất Bình Thường (Retro Mix),2021-02-25,1,232,True,18
54UNNgtE3zzERwTuWSQLqd,có hẹn với thanh xuân,MONSTAR,93664,['v-pop'],Over The Moon,2021-08-01,8,218,False,59
6jcLKVmEKAQIXIVHJZ8vzS,tình yêu chậm trễ,MONSTAR,93664,['v-pop'],Over The Moon,2021-08-01,8,245,False,56
3XRvVlOBvClOq1KpI50uKC,giữ lấy làm gì,MONSTAR,93664,['v-pop'],Over The Moon,2021-08-01,8,201,False,52
6PQwOjVd78TWuvF86HXitj,baby i told u,MONSTAR,93664,['v-pop'],Over The Moon,2021-08-01,8,254,False,40
7wi7p51imSrbKg4MAhJSmb,nếu mai chia tay (feat. AMEE),MONSTAR,93664,['v-pop'],Over The Moon,2021-08-01,8,205,False,39
0Jk62ZYAwt5i7RPWPmuxXj,Chỉ Cần Là Mình Cùng Nhau (Here We Go),MONSTAR,93664,['v-pop'],Chỉ Cần Là Mình Cùng Nhau (Here We Go),2017-07-07,2,262,False,38
067pXP3bvLhMdFtjweeznP,over the moon (intro),MONSTAR,93664,['v-pop'],Over The Moon,2021-08-01,8,82,False,34
43T0YSkbVXO2gBTJriZhdU,ai buồn giơ tay,MONSTAR,93664,['v-pop'],Over The Moon,2021-08-01,8,193,False,33
4MdDjLdv6rLf53WltCDBhW,Badadu,MONSTAR,93664,['v-pop'],Badadu,2020-12-15,1,202,False,31
3WgEdyKmYV1EufiakJsQn5,to the moon and back (outro),MONSTAR,93664,['v-pop'],Over The Moon,2021-08-01,8,90,False,28
2QqUfCa7GbxQm6gB3K4hhi,See Tình - Cucak Remix - Cukak Remix,Hoang Thuy Linh,697934,['v-pop'],See Tình - Cucak Remix (Cukak Remix),2022-05-05,1,170,False,72
5sCATdnR2mWbHgdmIXBFHa,See Tình (Speed Up Version),Hoang Thuy Linh,697934,['v-pop'],See Tình (Speed Up Version),2022-05-05,1,142,False,66
4X2iEvLVDm1Acd8Xmxw1ZC,Bo Xì Bo,Hoang Thuy Linh,697934,['v-pop'],LINK,2022-08-11,9,172,False,63
307iMiCYAKX6sUG7P4UKWt,See Tình,Hoang Thuy Linh,697934,['v-pop'],LINK,2022-08-11,9,185,False,56
2AA4UcXp2WRvsU9cyHT6Vy,không một bài hát nào có thể diễn tả cảm xúc của em lúc này. (feat. Thanh Bui),Hoang Thuy Linh,697934,['v-pop'],LINK,2022-08-11,9,240,False,58
031jyNUkkD02vrkgZDGJxu,Em Day Chang Phai Thuy Kieu,Hoang Thuy Linh,697934,['v-pop'],Hoang,2019-10-20,9,214,False,55
2FWBdovgRvBSzA1JESUe0D,Làm Gì Phải Hốt,Hoang Thuy Linh,697934,['v-pop'],Làm Gì Phải Hốt,2020-01-05,1,189,False,54
6SjnTRDyTM162pPOAM0O8M,Gieo Quẻ (feat. Den),Hoang Thuy Linh,697934,['v-pop'],LINK,2022-08-11,9,199,False,53
3HJ0EW4kd9S1NRCm039Fsk,Ke Cap Gap Ba Gia (feat. BINZ),Hoang Thuy Linh,697934,['v-pop'],Hoang,2019-10-20,9,232,False,52
0glPN37HvVqCUh1qCWBKo7,Lúc Thấy Lúc Không,Hoang Thuy Linh,697934,['v-pop'],LINK,2022-08-11,9,173,False,49
0ibp5h8QATkvC6P5cO5TUV,PHONG (feat. TGSN & Tyronee),VSTRA,83327,[],PHONG (feat. TGSN & Tyronee),2022-05-20,1,212,True,57
2rGCYAabfA63PIzhQm7hVq,Internet Love,VSTRA,83327,[],Internet Love,2021-02-14,1,219,False,54
5rvn7zGZYmFDq27Y2P7tPu,Tết Real Khum?,VSTRA,83327,[],Tết Real Khum?,2022-01-05,1,218,False,38
2I7JvYMAzHFksLzIy6FIfj,Giáng Sinh Trong Mơ (feat. Tyronee),VSTRA,83327,[],Giáng Sinh Trong Mơ (feat. Tyronee),2021-12-24,1,250,False,31
0AgwvOUYqNtRlifD4pgFzZ,Share The Night,VSTRA,83327,[],1 On 1,2022-10-08,6,257,False,25
67t2va9TBAWGlvQVYFNXN4,Mình Cùng Yêu Nhau,VSTRA,83327,[],Mình Cùng Yêu Nhau,2020-12-17,1,236,False,22
57lL3daB2ozjhvLu1YHIgs,Nhạc Buồn Ngày 2 (extended version),VSTRA,83327,[],Nhạc Buồn Ngày 2 (extended version),2022-10-20,1,264,False,21
3i02vLHwlt14hNJtdXmeM7,Phải Chăng Em Đã Yêu? (feat. RedT),Juky San,74318,['v-pop'],Phải Chăng Em Đã Yêu? (feat. RedT),2021-02-12,1,190,False,53
1SlUGdFlL8KssF9yglckks,Cứ Thở Đi,Juky San,74318,['v-pop'],Cứ Thở Đi,2022-05-27,1,225,False,43
55A2JFbI5YNDAuaxRnFFQ5,Thở,Juky San,74318,['v-pop'],Thở,2021-04-08,1,228,False,40
0zvG8nb0KNKhNUS1cIn4MV,Có Một Người Từng Là Tất Cả,Juky San,74318,['v-pop'],Có Một Người Từng Là Tất Cả,2020-12-29,2,300,False,37
5DM1JyPBs4DQMO2gVVRTUL,Tuổi Đá Buồn,Juky San,74318,['v-pop'],Tuổi Đá Buồn,2022-06-07,1,248,False,37
2AC0pwlMPaOY4gq5i16zzu,Thiên Hạ Hữu Tình Nhân,Juky San,74318,['v-pop'],Thiên Hạ Hữu Tình Nhân,2020-09-14,1,158,False,35
6xUHmm5LtpWZunj3QKeZf3,Tình Yêu Màu Nắng,Juky San,74318,['v-pop'],Symphonies Juky San No.22,2022-11-08,4,163,False,31
5pB03XkFl2ICwOaBcOjno3,Tình Bạn Vạn Người Mê,Juky San,74318,['v-pop'],Tình Bạn Vạn Người Mê,2022-07-12,1,170,False,30
4C6EQo37xi8g9ObTgVfw7X,Bản Giao Hưởng Mùa Đông,Juky San,74318,['v-pop'],Bản Giao Hưởng Mùa Đông,2022-11-01,1,205,False,30
53T64tBcQUKR3w94CrBczS,"Tình Sâu Đậm, Mưa Mịt Mù",Juky San,74318,['v-pop'],"Tình Sâu Đậm, Mưa Mịt Mù",2020-09-28,1,274,False,29
7opF2QJ8gzlxbV0eBIqszE,ngủ một mình,Negav,5581,['vietnamese hip hop'],ngủ một mình,2022-11-17,1,181,False,60
76dD9BdSOzsRJSGGBjOcUf,ngủ một mình (tình rất tình),Negav,5581,['vietnamese hip hop'],ngủ một mình (tình rất tình),2022-12-15,1,192,False,59
4uEtp8xmFuV2aT9O2QFRMf,sao trông em lại như thế này,Negav,5581,['vietnamese hip hop'],sao trông em lại như thế này,2020-10-05,1,202,False,42
6eWq20XvhhZS6Q8AkubWsV,Cây Thông Cô Đơn,Negav,5581,['vietnamese hip hop'],Cây Thông Cô Đơn,2021-05-14,1,143,False,36
3AmDOTT8OlbHDfFgWSWmwc,Babyboo,Negav,5581,['vietnamese hip hop'],Babyboo,2020-05-14,1,146,False,35
3QuEW3NnPJkduJanaiFirj,213,Negav,5581,['vietnamese hip hop'],những tổn thương đã qua,2022-12-20,5,210,False,35
6k4tOcUp0t7A2Qnic14HRB,Do You Right,Negav,5581,['vietnamese hip hop'],Do You Right,2022-10-14,3,230,False,34
3JumI2bMn75lUx2YNe6gna,Em Sẽ Báo Công An,Negav,5581,['vietnamese hip hop'],Em Sẽ Báo Công An,2022-07-25,1,201,False,31
3qKQB87GUfJ86Q4bvg3LJT,Don't Let Them Know,Negav,5581,['vietnamese hip hop'],Don't Let Them Know,2022-11-30,1,206,False,27
6StOOTE240zFpXicW0jAf5,Haters Gonna Hate,Negav,5581,['vietnamese hip hop'],King Of Rap Tập 1,2020-08-30,17,110,False,15
5cGHa507qS7QvsvdAe8R33,Hào Khí Việt Nam,FM band,100,[],Bài Ca Người Lính,2021-12-28,15,286,False,14
6yx2HKg7Gx2TTqeNphA6eV,Việt Nam Ơi Mùa Xuân Đến Rồi,FM band,100,[],Việt Nam Gấm Hoa,2021-11-25,15,210,False,4
6kQWMbWOX3GLAbDw7KqcC0,Về Quê Ăn Tết,FM band,100,[],Tết 2020 (Gala Nhạc Việt 14),2020-01-14,12,250,False,4
0KVLZCLq0pgH6Gi22PqODl,Hào Khí Việt Nam (New Version),FM band,100,[],Hiển Vinh Lạc Hồng,2022-01-06,4,281,False,4
15V44ZdYdMify0OqMJOO2y,Mùa Đông Yêu Thương,FM band,100,[],Gom Ngàn Yêu Thương,2021-11-11,33,254,False,3
4qc8iJJ49Z2CM4bknCYbjA,Bài Ca Người Lính,FM band,100,[],Bài Ca Người Lính,2021-12-28,15,203,False,3
5LphRkhvBwOwIgHECtl97X,Dòng Máu Lạc Hồng,FM band,100,[],Cây Đàn Của Ông,2021-11-11,13,402,False,2
2mS2b27gyAAK1COj2SO2YV,19 Tháng 8,FM band,100,[],Cây Đàn Của Ông,2021-11-11,13,175,False,0
1kkzNPW5uHK6jVhi57w4Rw,Việt Nam Ơi,FM band,100,[],Việt Nam Gấm Hoa,2021-11-25,15,251,False,0
4SQMzUEDVXltcx96YvJT4q,Con Rồng Việt Nam,FM band,100,[],Việt Nam Gấm Hoa,2021-11-25,15,287,False,0
45Mswno1F7FoZkcmQkp7fi,Thích Em Hơi Nhiều,Wren Evans,38109,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Thích Em Hơi Nhiều,2021-06-18,1,172,False,63
7sZgN8O9VpGPbNv4TWfvTy,Trao,Wren Evans,38109,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Chiều Hôm Ấy Anh Thấy Màu Đỏ,2022-12-08,8,192,False,52
6hLEsk1t37XKNwtTQ3iI1b,Cơn Đau,Wren Evans,38109,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Cơn Đau,2022-06-30,1,219,False,49
54EzTMmlLYab5d9psfwmxZ,Bắt Vía (feat. Wren Evans & Mew Amazing),Wren Evans,38109,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",LINK,2022-08-11,9,204,False,49
37GNTP4wB0QSkUwcTWLHKg,Fashion Tán Gái,Wren Evans,38109,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Fashion Tán Gái,2021-12-28,1,226,False,48
22oXPVbCf30gA4uMIvPvpP,Thói Quen,Wren Evans,38109,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Baby With You - EP,2022-10-14,2,213,False,47
4yD0oJQJOi8KknbskNpjGC,Màu Đỏ (Interlude),Wren Evans,38109,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Chiều Hôm Ấy Anh Thấy Màu Đỏ,2022-12-08,8,64,False,46
08RDjwmSMLc6QPmxrxXDq0,Gặp May,Wren Evans,38109,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Gặp May,2022-01-19,1,187,False,45
2qmLXCVXBzPZqGZtiFlO3V,Mấy Khi,Wren Evans,38109,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Chiều Hôm Ấy Anh Thấy Màu Đỏ,2022-12-08,8,149,False,44
0HOotbqxzY2vst6ejbeYDW,Anh Thấy (Interlude),Wren Evans,38109,"['v-pop', 'vietnamese hip hop', 'vietnamese melodic rap']",Chiều Hôm Ấy Anh Thấy Màu Đỏ,2022-12-08,8,38,False,44
0gdxLgCTbLQUGaar06VrU4,Vệ Tinh,Hoang Ton,229267,['v-pop'],Vệ Tinh,2022-08-11,1,219,False,57
0sVd1ZavOfbqd5AHspc1Tr,Yêu Em Rất Nhiều,Hoang Ton,229267,['v-pop'],Yêu Em Rất Nhiều,2017-09-22,1,270,False,54
2MjpqyEA73TzenhDmj0RFN,Tình Yêu Ngủ Quên,Hoang Ton,229267,['v-pop'],Tình Yêu Ngủ Quên,2021-06-12,1,178,False,52
2PZWK5FwM837DOSp8bnyHD,Tình Yêu Ngủ Quên - Chill Version,Hoang Ton,229267,['v-pop'],Tình Yêu Ngủ Quên (Chill Version),2021-06-09,1,174,False,48
7q1qYSyRkGT4ZaCc2ZQihP,Em Còn Nhớ Anh Không - Remastered,Hoang Ton,229267,['v-pop'],Em Còn Nhớ Anh Không (Remastered),2021-04-26,1,252,False,45
37KEMM9tMw5Tb5GWlBmOVM,Dành Cho Em,Hoang Ton,229267,['v-pop'],Hoàng Tôn: The Hits Collection,2015-01-01,14,239,False,45
1DmMJL7KrTEC5MDTvYpfLD,Không Cần Phải Nói Nhiều,Hoang Ton,229267,['v-pop'],Không Cần Phải Nói Nhiều,2022-05-10,1,246,False,42
06fO3xUdrWEnGpvwPmCACY,Để Em Rời Xa - Ballad Version,Hoang Ton,229267,['v-pop'],Hoàng Tôn: The Hits Collection,2015-01-01,14,199,False,37
2C5KL7xi6UYX5n6UKmYOaE,Nước Hoa,Hoang Ton,229267,['v-pop'],Nước Hoa,2021-01-21,1,236,False,35
0iM32PHOfvuwx3FU6JqRqQ,Quan Tâm Em Mỗi Ngày,Hoang Ton,229267,['v-pop'],Quan Tâm Em Mỗi Ngày,2022-04-20,1,247,False,27
0ZP4bO2ywAv44HiEzzHaq5,Ngày Mai Em Đi,Touliver,166143,['v-pop'],Ngày Mai Em Đi,2017-08-02,1,218,False,51
1UL2QMgWPeNCJhznvr99Jk,Gene,Touliver,166143,['v-pop'],Gene,2019-05-12,1,228,False,45
6Yr49px8UOb8LEwY2eORNV,They Said,Touliver,166143,['v-pop'],They Said,2017-12-02,1,234,True,42
0NTtPK7yNN4xT1YQTMxu9y,Krazy (feat. EVY),Touliver,166143,['v-pop'],Krazy (feat. EVY),2018-01-31,1,229,True,42
3rPvFiFWhHHlRaCU1vgcAc,"Em Ơi Cứ Vui (feat. 1DEE, F & EVY)",Touliver,166143,['v-pop'],"Em Ơi Cứ Vui (feat. 1DEE, F & EVY)",2017-09-20,1,200,False,38
7h4debaiEP8X6aFYaNDkmG,1 Cọng Tóc Mai (feat. Touliver),Touliver,166143,['v-pop'],CONG,2022-11-01,8,202,False,33
5u8zbHIBV5qhinFSxtZZ5b,Kính Vạn Hoa (feat. Tiên Tiên),Touliver,166143,['v-pop'],Kính Vạn Hoa (feat. Tiên Tiên),2022-01-05,1,224,False,29
3dDw6D9gI5rmXhQqzig25D,Gene (OLY Remix) [Radio Edit],Touliver,166143,['v-pop'],Gene (HPM Collective Remix EP),2019-08-23,6,202,False,25
7ADTg7R60cQ6voO9S6wPm1,September Flower,Touliver,166143,['v-pop'],September Flower,2017-10-03,1,229,False,24
3nW6D65vstQRHJambSibDE,Dusted,Touliver,166143,['v-pop'],Dusted,2018-12-11,1,207,False,23
5TouWXmkNrM5mof9MAZEBf,Em Như Nào Cũng Được,Ngô Lan Hương,27296,['v-pop'],Em Như Nào Cũng Được,2020-02-10,1,247,False,46
58XezCKDBpiXAOEgIlzEAM,"Tuổi Mộng Mơ - From ""#Trầm""",Ngô Lan Hương,27296,['v-pop'],#Trầm,2022-01-13,6,202,False,40
5Mhd1fQK5DM4LqAlJiTgvq,Yêu Đừng Sợ Đau,Ngô Lan Hương,27296,['v-pop'],Yêu Đừng Sợ Đau,2021-01-06,1,362,False,37
1otYD7ZdVtWGITZYVCN9Bz,Xin Đừng Lòng Vòng,Ngô Lan Hương,27296,['v-pop'],Xin Đừng Lòng Vòng,2022-12-22,1,186,False,37
213mHuClfGSKNIAEzbZW7U,Xin Đừng Lòng Vòng,Ngô Lan Hương,27296,['v-pop'],Bài Hát Hay Nhất - Big Song Big Deal (Tập 3),2022-10-21,5,210,False,33
5RWnil3VauSc0anSnaZNDv,Anh Muốn Đưa Em Về Không?,Ngô Lan Hương,27296,['v-pop'],Anh Muốn Đưa Em Về Không?,2021-01-18,1,240,False,33
2x4sxKRwTAwKQQS8PM36Ig,Mùa Thu Cho Em - From #Trầm3,Ngô Lan Hương,27296,['v-pop'],Mùa Thu Cho Em (From #Trầm3),2022-11-14,1,246,False,29
386JT7zJgGneKX9SV87hMN,Thà Bỏ Lỡ,Ngô Lan Hương,27296,['v-pop'],Bài Hát Hay Nhất - Big Song Big Deal (Tập 7),2022-11-13,5,211,False,29
2t3zx8b1qOOJhYrNDFkuWq,"Chuyện Tình Nàng Trinh Nữ Tên Thi - From ""#Trầm""",Ngô Lan Hương,27296,['v-pop'],#Trầm,2022-01-13,6,288,False,29
0Dm7xnyMljSOQB9CkDK1Tm,"Tuổi 23 - From ""#Trầm""",Ngô Lan Hương,27296,['v-pop'],#Trầm,2022-01-13,6,288,False,29
2WOpp4vm16unl0N3i3BNNv,Tình Đắng Như Ly Cà Phê,nân,20491,"['indie viet', 'v-pop']",Tình Đắng Như Ly Cà Phê,2018-04-01,1,215,False,60
1SkRelFwwUW5wKw9F15QV0,"Có Chuyện, Cùng Chill",nân,20491,"['indie viet', 'v-pop']","Có Chuyện, Cùng Chill",2022-07-15,1,230,False,42
37z9493qxR7KdUEjrxoUFO,Mưa Giữa Bài,nân,20491,"['indie viet', 'v-pop']",Giấy Trắng,2022-09-12,4,166,False,36
3Eijko6ZNLhfPBZcLHMLpq,Không Phải Em Thì Không Ai Khác (#Kpetkak),nân,20491,"['indie viet', 'v-pop']",Không Phải Em Thì Không Ai Khác (#Kpetkak),2020-04-09,1,246,False,24
0dVQ9HW92fWpKSWpDm0Tlv,drivers license,nân,20491,"['indie viet', 'v-pop']",drivers license,2022-06-24,1,236,False,20
1s8iCqVnoS8BJfl61zMRx0,Hình Dạng Của Nước,nân,20491,"['indie viet', 'v-pop']",Đây Là Mơ,2021-12-30,10,354,False,15
4SPOVg01rifoVDdFWL6qUC,Xem Như Em Chẳng May,Chu Thúy Quỳnh,8330,[],Xem Như Em Chẳng May,2022-12-10,1,206,False,44
6ni1ndv5rFBfxbDqKc7ZsD,Xem Như Em Chẳng May - EDM,Chu Thúy Quỳnh,8330,[],Xem Như Em Chẳng May (Remix),2022-02-28,3,232,False,41
5ifIb1SlTKAPUXnTMG9xQj,Bất Quá Nhân Gian,Chu Thúy Quỳnh,8330,[],Bất Quá Nhân Gian,2021-12-30,1,242,False,37
13JG4qpE516ZH4YVIlRbbg,Xem Như Em Chẳng May - Lofi,Chu Thúy Quỳnh,8330,[],Xem Như Em Chẳng May (Remix),2022-02-28,3,215,False,36
4MoUwL4LIQt3QHckpvqzPA,Xem Như Anh Chẳng May Vinahouse,Chu Thúy Quỳnh,8330,[],Xem Như Anh Chẳng May Vinahouse,2021-12-06,1,295,False,35
3dmBtaJi2cEnDcKdEsutLn,Xem Như Em Chẳng May - Lofi #2,Chu Thúy Quỳnh,8330,[],Xem Như Em Chẳng May (Remix),2022-02-28,3,196,False,31
5xgNR4vhW6vLv0cC9FhUDS,Ai Ngờ Em Giờ Chơi Vơi,Chu Thúy Quỳnh,8330,[],Ai Ngờ Em Giờ Chơi Vơi,2022-08-31,1,212,False,31
3olpGX7Rau8KvOvCSQAYRW,Ít Nhưng Dài Lâu,Chu Thúy Quỳnh,8330,[],Ít Nhưng Dài Lâu,2022-12-01,1,284,False,30
3JUeIQOTGW5wQ4DHsESIua,Tay Trái Chỉ Trăng,Chu Thúy Quỳnh,8330,[],Tay Trái Chỉ Trăng,2021-12-23,1,234,True,29
3OYa2utF2wctbQw4ORituB,Đừng Khiến Trái Tim Em Khóc,Chu Thúy Quỳnh,8330,[],Đừng Khiến Trái Tim Em Khóc,2022-12-13,1,202,False,21
2PYDUM2IC01FOTDLQdFxJP,3 1 0 7 - 2 (feat. W/N & Nau),Duongg,13185,[],3 1 0 7 - 2 (feat. W/N & Nau),2021-02-04,1,269,False,57
5kamDErlytQkd8D2JSBHL5,Love08,Duongg,13185,[],Love08,2021-08-31,1,227,False,41
4pg2H704hhVrEpl2JRmDlF,Lần Sau Cuối,Duongg,13185,[],Lần Sau Cuối,2022-09-26,1,234,False,38
1Syy8ZtAQb4RsmKH2kaXHK,Lần Sau Cuối (Lofi),Duongg,13185,[],Lần Sau Cuối (Lofi),2022-10-05,1,220,False,26
0e8A9MHbSa1bM2EW0eiifK,Chia Tay Giống Như Là (feat. OD),Duongg,13185,[],Chia Tay Giống Như Là (feat. OD),2022-09-15,1,229,False,26
2fTIcQnu5AozjjYUwONphw,Giống Như Mùa Thu - Remake,Duongg,13185,[],Giống Như Mùa Thu (Remake),2022-12-17,1,211,False,24
2E9MvBliNqogcudt5eTYOe,Chẳng Còn Ngày Mai,Duongg,13185,[],Chẳng Còn Ngày Mai,2023-01-03,1,206,False,21
5pkhVHF0CJDORwSRVHLupv,Điều Chưa Nói,Duongg,13185,[],Điều Chưa Nói,2022-07-18,1,205,False,20
053aL1n6oKMqnaLZxK3iZu,Vì Đã Lỡ,Duongg,13185,[],Vì Đã Lỡ,2020-10-06,1,246,True,15
4w2hTyBFpA7tfIpQLkHsCB,Như Là Tia Nắng,Duongg,13185,[],Như Là Tia Nắng,2022-04-22,1,201,False,13
7oX6qKTnKeVG6iT0qG1i29,Bông Hoa Đẹp Nhất,Quân A.P,277210,['v-pop'],Bông Hoa Đẹp Nhất,2020-09-12,1,315,False,53
2kenOIzz3AlVKF7wGqzH3F,Đáp Án Cuối Cùng,Quân A.P,277210,['v-pop'],Đáp Án Cuối Cùng,2022-09-21,1,291,False,49
6TzmEcfGDQiYhSCoPxOm2s,Còn Gì Đau Hơn Chữ Đã Từng,Quân A.P,277210,['v-pop'],Còn Gì Đau Hơn Chữ Đã Từng,2020-10-10,1,309,False,48
2vi7mKwVAYDM4OkiTOn8Ng,Ai Là Người Thương Em,Quân A.P,277210,['v-pop'],Ai Là Người Thương Em,2019-05-15,1,306,False,44
7jClI98qknAD8w4yrwZP7P,Bông Hoa Đẹp Nhất,Quân A.P,277210,['v-pop'],Bông Hoa Đẹp Nhất,2020-10-10,1,297,False,39
4364GLWQ3JuZMbZXSlgfVP,Lời Xin Lỗi Vụng Về - Ver Lofi,Quân A.P,277210,['v-pop'],Lời Xin Lỗi Vụng Về Ver Lofi,2021-03-13,1,258,False,37
68lGn4Pn1ABR4veCVi9s7x,Phản Bội Chính Mình,Quân A.P,277210,['v-pop'],Phản Bội Chính Mình,2021-12-20,1,242,False,37
0BwSWW6sEqPGirlVhj0TfG,Anh Tự Do Nhưng Cô Đơn (feat. Quân A.P),Quân A.P,277210,['v-pop'],Anh Tự Do Nhưng Cô Đơn,2022-12-12,3,347,False,37
2LiWip3fpfMyp7N8pMEHKq,Ước Mơ Của Mẹ,Quân A.P,277210,['v-pop'],Ước Mơ Của Mẹ,2022-01-21,1,255,False,36
64qB3bGZ0c3vkGnLamvJx1,You Are My Crush - Remix,Quân A.P,277210,['v-pop'],You Are My Crush (Remix),2020-10-22,1,214,False,35
56n21o9wtl9IjFVsGe7BG1,Thuận Theo Ý Trời,Bùi Anh Tuấn,138446,['v-pop'],Thuận Theo Ý Trời,2019-11-28,2,237,False,56
67Cxa088HT5J5OJ0SWB6Ip,Buông,Bùi Anh Tuấn,138446,['v-pop'],Album Collection 1: Xin Em,2016-09-15,10,233,False,55
5y3m3UvJRHDPCqO2SBq98f,Nơi Tình Yêu Bắt Đầu,Bùi Anh Tuấn,138446,['v-pop'],Album Collection 1: Xin Em,2016-09-15,10,276,False,49
6ahYdGHGTfy83VwR4AhQi9,Nơi Tình Yêu Kết Thúc,Bùi Anh Tuấn,138446,['v-pop'],Album Collection 1: Xin Em,2016-09-15,10,318,False,47
4rHswytRHkAyIrSFpwdAKP,Chia Tay,Bùi Anh Tuấn,138446,['v-pop'],Chia Tay,2017-10-02,2,269,False,46
0rtwHli23DZDBobMqluwSd,Mơ Hồ,Bùi Anh Tuấn,138446,['v-pop'],Album Collection 1: Xin Em,2016-09-15,10,261,False,45
0d0X8B4ZahEeCBdJ6JHPeN,Đường Về Quê,Bùi Anh Tuấn,138446,['v-pop'],Gala Nhạc Việt 9: Chúc Tết Mọi Nhà,2017-01-04,14,242,False,43
2we7oEFxIybcyJaK0FNPOC,Sự Tích Mùa Xuân,Bùi Anh Tuấn,138446,['v-pop'],Sự Tích Mùa Xuân,2021-01-23,1,330,False,41
2a6ISggkFB9EUrGBgx3bnJ,"Lặng Yên (Theme Song From ""Lặng Yên Dưới Vực Sâu"") [feat. Ái Phương]",Bùi Anh Tuấn,138446,['v-pop'],Những Sáng Tác Của Dương Trường Giang,2019-05-06,32,287,False,40
13oWTZuocqL7XmsBBgNiZk,Chỉ Còn Lại Tình Yêu,Bùi Anh Tuấn,138446,['v-pop'],Album Collection 1: Xin Em,2016-09-15,10,316,False,38
3OYUB0HqRozD99o4ogp2TT,Xem Như Em Chẳng May,Lương Bích Hữu,11682,"['v-pop', 'vinahouse']",Xem Như Em Chẳng May,2022-10-09,1,282,False,40
